Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Fecha de facturacion,Año,Forma de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Estado,País,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Venta,Cantidad,Descuento,Ganancia
10077,US-2016-107685,29/12/2016,2/1/2017,9/1/2017,2017,Estándar,SA-20845,Samuel Alemán,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,TEC-AC-10001429,Tecnología,Accesorios,Memorex Teclado  Económico,571,3,60%,-528
10078,US-2016-107685,29/12/2016,2/1/2017,9/1/2017,2017,Estándar,SA-20845,Samuel Alemán,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MOB-LI-10003891,Mobiliario,Librerías,Dania Biblioteca  Negro,2.910,3,60%,-728
10079,US-2016-107685,29/12/2016,2/1/2017,9/1/2017,2017,Estándar,SA-20845,Samuel Alemán,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MAT-CA-10001214,Material de oficina,Carpetas,Ibico Anillas  Económico,168,9,60%,-252
10080,US-2016-107685,29/12/2016,2/1/2017,9/1/2017,2017,Estándar,SA-20845,Samuel Alemán,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MAT-SO-10004763,Material de oficina,Sobres,Ames Paquetes  Plateado,1.020,10,60%,-612
10099,US-2018-130533,15/8/2018,22/8/2018,29/8/2018,2018,Estándar,SB-20680,Samanta Botello,Pequeña empresa,Presidente Dutra,Maranhão,Brasil,Sur,TEC-TE-10000113,Tecnología,Teléfonos,Apple Amplificador de señal  Tamaños variados,1.860,5,60%,-2511
10126,US-2016-151050,11/3/2016,13/3/2016,20/3/2016,2016,Urgente,AR-11140,Antonio Rocha,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MAT-AR-10001006,Material de oficina,Arte,Boston Sacapuntas  Al por mayor,545,7,60%,-288
10144,US-2016-117324,9/11/2016,15/11/2016,22/11/2016,2016,Estándar,KP-17230,Katia Pino,Cliente,Barreirinhas,Maranhão,Brasil,Sur,MOB-MO-10002300,Mobiliario,Mobiliario,Deflect-O Bombilla  Premium,235,5,60%,-259
10145,US-2016-117324,9/11/2016,15/11/2016,22/11/2016,2016,Estándar,KP-17230,Katia Pino,Cliente,Barreirinhas,Maranhão,Brasil,Sur,MAT-PA-10000255,Material de oficina,Papel,Green Bar Material de oficina  Paquete de 12,420,3,60%,-263
10153,US-2016-165547,24/11/2016,26/11/2016,3/12/2016,2016,Urgente,AR-10345,Amadeo Rocha,Empresa,Presidente Dutra,Maranhão,Brasil,Sur,MOB-LI-10000054,Mobiliario,Librerías,Safco Biblioteca  Blanco,4.185,4,60%,-1883
10158,US-2017-151400,7/12/2017,13/12/2017,20/12/2017,2017,Estándar,AE-11200,Anya Espinoza,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MOB-SI-10000945,Mobiliario,Sillas,Hon Sillón  Rojo,3.657,3,60%,-2469
10159,US-2015-150406,22/7/2015,27/7/2015,3/8/2015,2015,Estándar,EA-14170,Estela Alonso,Cliente,Barreirinhas,Maranhão,Brasil,Sur,MOB-LI-10004340,Mobiliario,Librerías,Ikea Librería  Metal,2.604,8,60%,-3580
10183,US-2016-130148,25/7/2016,27/7/2016,3/8/2016,2016,Urgente,LA-18040,Loyola Alba,Empresa,Presidente Dutra,Maranhão,Brasil,Sur,MAT-ET-10003932,Material de oficina,Etiquetas,Avery Etiquetas con códigos de color  Rojo,35,1,60%,-42
10185,US-2015-105235,30/11/2015,4/12/2015,11/12/2015,2015,Estándar,UR-21355,Unai Rubalcaba,Empresa,Presidente Dutra,Maranhão,Brasil,Sur,MAT-ET-10001285,Material de oficina,Etiquetas,Harbour Creations Etiquetas extraíbles  Ajustable,44,2,60%,-29
10186,US-2015-105235,30/11/2015,4/12/2015,11/12/2015,2015,Estándar,UR-21355,Unai Rubalcaba,Empresa,Presidente Dutra,Maranhão,Brasil,Sur,MAT-SO-10004483,Material de oficina,Sobres,Ames Sobre empresarial  Rojo,679,14,60%,-833
10217,US-2018-110149,7/10/2018,9/10/2018,16/10/2018,2018,Urgente,CV-12700,Clarisa Valle,Pequeña empresa,Barreirinhas,Maranhão,Brasil,Sur,MOB-LI-10002919,Mobiliario,Librerías,Safco Conjunto de estantes  Blanco,1.594,3,60%,-478
10218,US-2018-118752,21/7/2018,23/7/2018,30/7/2018,2018,Rápido,NL-19300,Nelson Limón,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MAT-PA-10002891,Material de oficina,Papel,Enermax Agenda  Reciclado,120,2,60%,-45
10219,US-2018-118752,21/7/2018,23/7/2018,30/7/2018,2018,Rápido,NL-19300,Nelson Limón,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MAT-AR-10000873,Material de oficina,Arte,Stanley Libreta de dibujo  Tamaños variados,254,2,60%,-76
10220,US-2018-118752,21/7/2018,23/7/2018,30/7/2018,2018,Rápido,NL-19300,Nelson Limón,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MOB-SI-10000945,Mobiliario,Sillas,Hon Sillón  Rojo,6.095,5,60%,-4115
10221,US-2018-118752,21/7/2018,23/7/2018,30/7/2018,2018,Rápido,NL-19300,Nelson Limón,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,TEC-CO-10004272,Tecnología,Copiadoras,Hewlett Fotocopiadora  Color,703,1,60%,-799
10222,US-2018-118752,21/7/2018,23/7/2018,30/7/2018,2018,Rápido,NL-19300,Nelson Limón,Cliente,Presidente Dutra,Maranhão,Brasil,Sur,MOB-SI-10002166,Mobiliario,Sillas,Office Star Mecedora  2,1.145,3,60%,-1060
820,MX-2017-152933,22/3/2017,26/3/2017,2/4/2017,2017,Estándar,VC-21565,Vanesa Cepeda,Empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-AL-10003427,Material de oficina,Almacenamiento,Smead Bandejas  Industrial,1.306,4,0%,626
1016,MX-2017-157735,23/8/2017,25/8/2017,1/9/2017,2017,Urgente,JR-16615,Judit Rodríguez,Empresa,Matanzas,Matanzas,Cuba,Caribe,MOB-SI-10004577,Mobiliario,Sillas,Office Star Silla plegable  Rojo,2.446,4,0%,269
1017,MX-2017-157735,23/8/2017,25/8/2017,1/9/2017,2017,Urgente,JR-16615,Judit Rodríguez,Empresa,Matanzas,Matanzas,Cuba,Caribe,MOB-LI-10001430,Mobiliario,Librerías,Sauder Conjunto de estantes  Negro,5.225,4,0%,1724
1018,MX-2017-157735,23/8/2017,25/8/2017,1/9/2017,2017,Urgente,JR-16615,Judit Rodríguez,Empresa,Matanzas,Matanzas,Cuba,Caribe,MOB-SI-10001354,Mobiliario,Sillas,Office Star Taburete  Ajustable,1.176,1,0%,247
2402,MX-2017-110149,8/7/2017,11/7/2017,18/7/2017,2017,Rápido,MF-18280,Magdalena Farías,Empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-GR-10002777,Material de oficina,Grapas,Advantus Chinchetas  Tamaños variados,515,7,0%,0
2824,MX-2016-145422,1/5/2016,5/5/2016,12/5/2016,2016,Estándar,VC-21565,Vanesa Cepeda,Empresa,Cárdenas,Matanzas,Cuba,Caribe,MAT-SU-10004001,Material de oficina,Suministros,Fiskars Cizallas  Acero,627,2,0%,301
2896,MX-2017-163510,18/6/2017,23/6/2017,30/6/2017,2017,Estándar,IV-16300,Irene Verdes,Empresa,Cárdenas,Matanzas,Cuba,Caribe,TEC-TE-10004082,Tecnología,Teléfonos,Apple Teléfono de oficina  Tamaños variados,454,1,0%,222
3521,MX-2018-151771,12/11/2018,16/11/2018,23/11/2018,2018,Estándar,NL-19525,Núria Laureano,Empresa,Matanzas,Matanzas,Cuba,Caribe,MOB-SI-10003415,Mobiliario,Sillas,Hon Silla de playa  Rojo,903,3,0%,36
3522,MX-2018-151771,12/11/2018,16/11/2018,23/11/2018,2018,Estándar,NL-19525,Núria Laureano,Empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-SO-10001690,Material de oficina,Sobres,Jiffy Paquetes  Reciclado,1.199,5,0%,383
3523,MX-2018-151771,12/11/2018,16/11/2018,23/11/2018,2018,Estándar,NL-19525,Núria Laureano,Empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-GR-10002900,Material de oficina,Grapas,Accos Chinchetas  Al por mayor,365,4,0%,73
3664,MX-2015-139542,25/11/2015,30/11/2015,7/12/2015,2015,Rápido,RC-20305,Raimon Chavarría,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MAT-AL-10000575,Material de oficina,Almacenamiento,Eldon Carpetas  Tamaño completo,340,3,0%,61
5038,MX-2018-131226,1/9/2018,7/9/2018,14/9/2018,2018,Estándar,ML-18790,Melanio Lerma,Pequeña empresa,Cárdenas,Matanzas,Cuba,Caribe,MAT-SU-10002938,Material de oficina,Suministros,Acme Tijeras  Acero,994,6,0%,328
5433,MX-2016-116134,4/10/2016,9/10/2016,16/10/2016,2016,Estándar,CS-12655,Cintia Salgado,Pequeña empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-EL-10000793,Material de oficina,Electrodomésticos,Cuisinart Molinillo de café  Rojo,772,3,0%,193
5443,MX-2017-100342,26/6/2017,29/6/2017,6/7/2017,2017,Urgente,AL-10240,Adolfo Lira,Cliente,Cárdenas,Matanzas,Cuba,Caribe,TEC-CO-10001790,Tecnología,Copiadoras,Canon Tinta  Rojo,7.736,8,0%,991
6276,MX-2017-151183,20/8/2017,25/8/2017,1/9/2017,2017,Estándar,IA-16270,Inocencio Arce,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MOB-LI-10003234,Mobiliario,Librerías,Dania Vitrina  Metal,939,1,0%,84
6277,MX-2017-151183,20/8/2017,25/8/2017,1/9/2017,2017,Estándar,IA-16270,Inocencio Arce,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MAT-SO-10002432,Material de oficina,Sobres,Jiffy Sobre de tipo Manila  Plateado,379,2,0%,155
6278,MX-2017-151183,20/8/2017,25/8/2017,1/9/2017,2017,Estándar,IA-16270,Inocencio Arce,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MAT-PA-10002010,Material de oficina,Papel,Enermax Cuaderno  Reciclado,568,3,0%,244
6447,MX-2017-161781,9/3/2017,11/3/2017,18/3/2017,2017,Urgente,CE-13150,Cintia Escobar,Empresa,Matanzas,Matanzas,Cuba,Caribe,MOB-LI-10003782,Mobiliario,Librerías,Dania Biblioteca  Convencional,9.664,4,0%,1159
6666,MX-2018-161368,15/5/2018,19/5/2018,26/5/2018,2018,Estándar,ES-14200,Emanuel Saucedo,Pequeña empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-SU-10004634,Material de oficina,Suministros,Kleencut Abrecartas  Industrial,574,3,0%,149
6667,MX-2018-161368,15/5/2018,19/5/2018,26/5/2018,2018,Estándar,ES-14200,Emanuel Saucedo,Pequeña empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-CA-10002559,Material de oficina,Carpetas,Wilson Jones Cubierta de carpeta  Duradero,423,5,0%,190
7060,MX-2015-140074,16/11/2015,21/11/2015,28/11/2015,2015,Rápido,UR-21355,Unai Rubalcaba,Empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-CA-10000847,Material de oficina,Carpetas,Ibico Carpeta  Económico,722,7,0%,266
8074,MX-2017-144400,2/11/2017,9/11/2017,16/11/2017,2017,Estándar,AG-11155,Antonia Gallardo,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MAT-CA-10004672,Material de oficina,Carpetas,Acco Perforador  Económico,402,2,0%,32
8201,MX-2017-129714,28/5/2017,4/6/2017,11/6/2017,2017,Estándar,AE-10945,Anacleto Espinal,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MAT-AL-10002011,Material de oficina,Almacenamiento,Smead Carpetas  Metal,442,4,0%,74
9147,MX-2016-116610,24/6/2016,28/6/2016,5/7/2016,2016,Estándar,BP-11995,Benita Pelayo,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MAT-PA-10003747,Material de oficina,Papel,SanDisk Papel de tipo pergamino  Multicolor,483,4,0%,231
9148,MX-2016-116610,24/6/2016,28/6/2016,5/7/2016,2016,Estándar,BP-11995,Benita Pelayo,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MAT-AL-10002676,Material de oficina,Almacenamiento,Tenex Bandejas  Azul,361,1,0%,32
9637,MX-2018-137911,23/2/2018,28/2/2018,7/3/2018,2018,Estándar,SN-20875,Santiago Núñez,Cliente,Cárdenas,Matanzas,Cuba,Caribe,TEC-AC-10002545,Tecnología,Accesorios,Enermax Teclado  Económico,764,2,0%,0
9638,MX-2018-137911,23/2/2018,28/2/2018,7/3/2018,2018,Estándar,SN-20875,Santiago Núñez,Cliente,Cárdenas,Matanzas,Cuba,Caribe,MOB-LI-10000231,Mobiliario,Librerías,Ikea Librería clásica  Blanco,5.524,2,0%,1215
9821,MX-2017-142573,20/11/2017,27/11/2017,4/12/2017,2017,Estándar,AS-10330,Armando Sánchez,Cliente,Cárdenas,Matanzas,Cuba,Caribe,TEC-CO-10000159,Tecnología,Copiadoras,Canon Fotocopiadora personal  Color,1.919,2,0%,746
1540,MX-2018-115700,12/12/2018,17/12/2018,24/12/2018,2018,Rápido,EA-14170,Estela Alonso,Cliente,Várzea Grande,Mato Grosso,Brasil,Sur,MOB-SI-10000442,Mobiliario,Sillas,Novimex Mecedora  Ajustable,1.786,2,0%,178
3485,MX-2018-131457,7/4/2018,11/4/2018,18/4/2018,2018,Estándar,AR-11140,Antonio Rocha,Cliente,Cuiabá,Mato Grosso,Brasil,Sur,MAT-CA-10003527,Material de oficina,Carpetas,Avery Cubierta de carpeta  Duradero,168,2,0%,62
3486,MX-2018-131457,7/4/2018,11/4/2018,18/4/2018,2018,Estándar,AR-11140,Antonio Rocha,Cliente,Cuiabá,Mato Grosso,Brasil,Sur,MOB-LI-10003753,Mobiliario,Librerías,Ikea Conjunto de estantes  Metal,3.396,3,0%,509
4695,MX-2018-135069,14/10/2018,19/10/2018,26/10/2018,2018,Estándar,NA-19495,Nora Arroyo,Cliente,Cuiabá,Mato Grosso,Brasil,Sur,MOB-SI-10003980,Mobiliario,Sillas,Harbour Creations Sillón  2,12.690,4,0%,5837
6369,MX-2017-141698,25/4/2017,30/4/2017,7/5/2017,2017,Rápido,YS-21925,Yolanda Saavedra,Cliente,Rondonópolis,Mato Grosso,Brasil,Sur,TEC-TE-10002733,Tecnología,Teléfonos,Cisco Cargador  Tamaños variados,8.723,2,0%,87
6909,MX-2018-150518,23/9/2018,27/9/2018,4/10/2018,2018,Estándar,VS-21505,Vanesa Sarabia,Cliente,Sorriso,Mato Grosso,Brasil,Sur,MAT-CA-10001265,Material de oficina,Carpetas,Ibico Separadores  Reciclado,124,2,0%,16
7658,MX-2016-119200,27/9/2016,1/10/2016,8/10/2016,2016,Estándar,LM-17755,Laura Meza,Pequeña empresa,Sinop,Mato Grosso,Brasil,Sur,MAT-SU-10004354,Material de oficina,Suministros,Fiskars Recortadora  Rectangular,260,1,0%,81
7659,MX-2016-119200,27/9/2016,1/10/2016,8/10/2016,2016,Estándar,LM-17755,Laura Meza,Pequeña empresa,Sinop,Mato Grosso,Brasil,Sur,MAT-AL-10004341,Material de oficina,Almacenamiento,Fellowes Estanterías  Tamaño completo,386,1,0%,174
8841,MX-2017-112228,24/4/2017,28/4/2017,5/5/2017,2017,Estándar,VC-21745,Viviana Cárdenas,Empresa,Cuiabá,Mato Grosso,Brasil,Sur,MAT-AL-10000750,Material de oficina,Almacenamiento,Tenex Caja  Tamaño completo,220,2,0%,103
10014,US-2018-109617,18/6/2018,25/6/2018,2/7/2018,2018,Estándar,SO-20650,Sabina Ornelas,Empresa,Pontes e Lacerda,Mato Grosso,Brasil,Sur,TEC-CO-10004074,Tecnología,Copiadoras,HP Fotocopiadora  Color,1.301,2,60%,-1314
10015,US-2018-109617,18/6/2018,25/6/2018,2/7/2018,2018,Estándar,SO-20650,Sabina Ornelas,Empresa,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MAT-AL-10000764,Material de oficina,Almacenamiento,Rogers Caja  Tamaño completo,320,5,60%,-136
10075,US-2018-114237,18/6/2018,23/6/2018,30/6/2018,2018,Estándar,MC-18760,Mauro Cortés,Cliente,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MAT-GR-10002771,Material de oficina,Grapas,OIC Clips  Al por mayor,308,8,60%,-363
10076,US-2018-114237,18/6/2018,23/6/2018,30/6/2018,2018,Estándar,MC-18760,Mauro Cortés,Cliente,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MOB-MO-10002990,Mobiliario,Mobiliario,Eldon Tope para puertas  Premium,260,2,60%,-150
10081,US-2017-105438,24/4/2017,28/4/2017,5/5/2017,2017,Estándar,AC-10780,Amadeo Collado,Empresa,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MAT-PA-10000287,Material de oficina,Papel,Xerox Recordadores  Paquete de 12,236,5,60%,-200
10082,US-2017-105438,24/4/2017,28/4/2017,5/5/2017,2017,Estándar,AC-10780,Amadeo Collado,Empresa,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MAT-SO-10000054,Material de oficina,Sobres,Kraft Sobre de tipo Manila  50,353,5,60%,-442
10083,US-2017-105438,24/4/2017,28/4/2017,5/5/2017,2017,Estándar,AC-10780,Amadeo Collado,Empresa,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MAT-GR-10001725,Material de oficina,Grapas,Stockwell Chinchetas  Metal,71,2,60%,-83
10215,US-2015-159338,9/12/2015,13/12/2015,20/12/2015,2015,Estándar,AZ-10300,Anselmo Zambrano,Empresa,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MOB-SI-10004912,Mobiliario,Sillas,Office Star Mecedora  Ajustable,3.442,9,60%,-3442
10253,US-2017-128643,13/8/2017,17/8/2017,24/8/2017,2017,Estándar,MA-18850,Miguelina Agosto,Cliente,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MOB-ME-10001412,Mobiliario,Mesas,Bevis Mesa de madera  Montada,1.427,1,60%,-1605
10261,US-2018-165491,21/11/2018,26/11/2018,3/12/2018,2018,Rápido,AB-11545,Astrid Briseño,Empresa,Pontes e Lacerda,Mato Grosso,Brasil,Sur,MAT-GR-10002357,Material de oficina,Grapas,Accos Cintas de goma  Paquete de 12,215,5,60%,-178
1764,MX-2017-138261,22/6/2017,26/6/2017,3/7/2017,2017,Estándar,VM-21460,Valentina Macías,Pequeña empresa,Cassilândia,Mato Grosso del Sur,Brasil,Sur,MAT-SU-10001457,Material de oficina,Suministros,Fiskars Recortadora  Industrial,1.757,6,0%,684
1765,MX-2017-138261,22/6/2017,26/6/2017,3/7/2017,2017,Estándar,VM-21460,Valentina Macías,Pequeña empresa,Cassilândia,Mato Grosso del Sur,Brasil,Sur,MAT-PA-10003038,Material de oficina,Papel,Xerox Resma  Premium,351,2,0%,95
1766,MX-2017-138261,22/6/2017,26/6/2017,3/7/2017,2017,Estándar,VM-21460,Valentina Macías,Pequeña empresa,Cassilândia,Mato Grosso del Sur,Brasil,Sur,MAT-PA-10003283,Material de oficina,Papel,Xerox Agenda  Paquete de 12,1.961,12,0%,353
5618,MX-2016-126074,8/5/2016,12/5/2016,19/5/2016,2016,Estándar,GD-15145,Gaspar Dávila,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,MAT-AR-10004426,Material de oficina,Arte,Binney & Smith Sacapuntas  Tamaños variados,1.791,9,0%,268
5619,MX-2016-126074,8/5/2016,12/5/2016,19/5/2016,2016,Estándar,GD-15145,Gaspar Dávila,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-TE-10003025,Tecnología,Teléfonos,Nokia Teléfono de oficina  Azul,1.737,4,0%,642
6554,MX-2018-162033,4/9/2018,9/9/2018,16/9/2018,2018,Estándar,CM-12820,Cornelio Marín,Pequeña empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,MOB-SI-10000713,Mobiliario,Sillas,SAFCO Sillón  2,3.091,1,0%,278
7103,MX-2018-169908,3/9/2018,7/9/2018,14/9/2018,2018,Estándar,DJ-13510,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10002635,Tecnología,Copiadoras,Canon Fotocopiadora personal  2,3.799,4,0%,1628
7104,MX-2018-169908,3/9/2018,7/9/2018,14/9/2018,2018,Estándar,DJ-13510,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,MAT-GR-10003950,Material de oficina,Grapas,Stockwell Clips  Metal,182,2,0%,34
7105,MX-2018-169908,3/9/2018,7/9/2018,14/9/2018,2018,Estándar,DJ-13510,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10000278,Tecnología,Copiadoras,Canon Fax  Rojo,4.213,2,0%,582
7106,MX-2018-169908,3/9/2018,7/9/2018,14/9/2018,2018,Estándar,DJ-13510,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10002286,Tecnología,Copiadoras,HP Fotocopiadora personal  2,4.962,6,0%,2176
7460,MX-2017-100265,13/7/2017,18/7/2017,25/7/2017,2017,Estándar,LA-17980,Lorena Aguayo,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-TE-10001980,Tecnología,Teléfonos,Motorola Teléfono de oficina  Al por mayor,1.437,3,0%,100
7461,MX-2017-100265,13/7/2017,18/7/2017,25/7/2017,2017,Estándar,LA-17980,Lorena Aguayo,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,MOB-LI-10003192,Mobiliario,Librerías,Ikea Biblioteca  Blanco,7.318,3,0%,1463
9707,MX-2016-147669,30/11/2016,6/12/2016,13/12/2016,2016,Estándar,MO-18700,Melisa Olivo,Cliente,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-TE-10000685,Tecnología,Teléfonos,Apple Teléfono inteligente  Al por mayor,2.468,3,0%,542
9806,MX-2016-111962,17/8/2016,17/8/2016,24/8/2016,2016,Mismo día,AM-11365,Araceli Manzanares,Empresa,Dourados,Mato Grosso del Sur,Brasil,Sur,MAT-SU-10000594,Material de oficina,Suministros,Acme Recortadora  Rectangular,1.101,4,0%,33
2476,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-EL-10001381,Material de oficina,Electrodomésticos,KitchenAid Tostadora  Blanco,1.669,3,0%,701
2477,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,TEC-AC-10002182,Tecnología,Accesorios,SanDisk Tarjeta de memoria  Blanco,2.204,3,0%,176
2478,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-SU-10000604,Material de oficina,Suministros,Acme Cizallas  Rectangular,311,1,0%,115
2479,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-PA-10003156,Material de oficina,Papel,Xerox Cuaderno  Premium,1.231,7,0%,504
2480,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,TEC-AC-10001422,Tecnología,Accesorios,Logitech Teclado  Económico,618,2,0%,228
2481,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-CA-10000432,Material de oficina,Carpetas,Avery Encuadernadora  Reciclado,984,3,0%,216
2482,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MOB-LI-10004249,Mobiliario,Librerías,Safco Biblioteca  Negro,2.608,1,0%,1043
2483,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-CA-10002173,Material de oficina,Carpetas,Acco Carpeta  Transparente,97,1,0%,35
2484,MX-2018-166254,28/8/2018,1/9/2018,8/9/2018,2018,Estándar,YA-21880,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,TEC-TE-10000050,Tecnología,Teléfonos,Cisco Cargador  Tamaño completo,8.702,2,0%,2959
3657,MX-2018-110499,26/12/2018,30/12/2018,6/1/2019,2019,Estándar,LC-17635,León Caballero,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-PA-10004689,Material de oficina,Papel,Xerox Cuaderno  Reciclado,350,2,0%,84
3810,MX-2017-112529,29/12/2017,4/1/2018,11/1/2018,2018,Estándar,AT-11425,Aurelio Torres,Cliente,San José de las Lajas,Mayabeque,Cuba,Caribe,MOB-SI-10000486,Mobiliario,Sillas,Novimex Silla plegable  Rojo,548,1,0%,0
5465,MX-2018-101980,17/4/2018,20/4/2018,27/4/2018,2018,Rápido,AD-10480,Anastasia Dávila,Cliente,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-AR-10002284,Material de oficina,Arte,Boston Bolígrafos  Al por mayor,193,2,0%,6
5466,MX-2018-101980,17/4/2018,20/4/2018,27/4/2018,2018,Rápido,AD-10480,Anastasia Dávila,Cliente,San José de las Lajas,Mayabeque,Cuba,Caribe,TEC-AC-10000836,Tecnología,Accesorios,Enermax Router  Económico,5.167,3,0%,878
5467,MX-2018-101980,17/4/2018,20/4/2018,27/4/2018,2018,Rápido,AD-10480,Anastasia Dávila,Cliente,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-EL-10000681,Material de oficina,Electrodomésticos,Hamilton Beach Horno  Blanco,18.016,5,0%,1801
5468,MX-2018-101980,17/4/2018,20/4/2018,27/4/2018,2018,Rápido,AD-10480,Anastasia Dávila,Cliente,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-PA-10002410,Material de oficina,Papel,Green Bar Papel de tipo pergamino  Reciclado,664,6,0%,192
5834,MX-2018-113985,19/9/2018,26/9/2018,3/10/2018,2018,Estándar,EP-13810,Eleonor Pina,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-PA-10000362,Material de oficina,Papel,SanDisk Material de oficina  Premium,1.937,6,0%,968
5835,MX-2018-113985,19/9/2018,26/9/2018,3/10/2018,2018,Estándar,EP-13810,Eleonor Pina,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,TEC-CO-10001712,Tecnología,Copiadoras,Brother Fotocopiadora  Digital,6.971,4,0%,3338
7931,MX-2017-107041,31/10/2017,6/11/2017,13/11/2017,2017,Estándar,CV-12955,Cornelio Vázquez,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MOB-LI-10003360,Mobiliario,Librerías,Bush Vitrina  Blanco,973,1,0%,185
7932,MX-2017-107041,31/10/2017,6/11/2017,13/11/2017,2017,Estándar,CV-12955,Cornelio Vázquez,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MOB-ME-10000107,Mobiliario,Mesas,Chromcraft Mesa de madera  Montada,9.680,3,0%,1064
